id,artist_name,track_name,release_date,genre
53147,cage the elephant,sweetie little jean,2015,blues
53150,the arcs,put a flower in your pocket,2015,blues
53153,leon bridges,so long,2015,blues
53157,the arcs,pistol made of bones,2015,blues
53159,galactic,does it really make a difference (feat. mavis staples),2015,blues
53163,welshly arms,never meant to be,2015,blues
53165,blues saraceno,evil ways (justice mix),2015,blues
53167,fantastic negrito,an honest man,2015,blues
53170,cage the elephant,that's right,2015,blues
53171,the arcs,searching the blue,2015,blues
53173,thee oh sees,palace doctor,2015,blues
53174,warren haynes,that smell,2015,blues
53175,the wood brothers,singin' to strangers,2015,blues
53179,gary clark jr.,byob,2015,blues
53189,thee oh sees,withered hand,2015,blues
53190,anderson east,"find 'em, fool 'em and forget 'em",2015,blues
53191,north mississippi allstars,back together,2015,blues
53194,philip sayce,sailin' shoes,2015,blues
53197,jj grey & mofro,home in the sky,2015,blues
53201,eagles of death metal,silverlake (k.s.o.f.m.),2015,blues
53204,the wood brothers,without desire,2015,blues
53205,the sheepdogs,downtown,2015,blues
53210,jj grey & mofro,everything is a song,2015,blues
53212,all them witches,open passageways,2015,blues
53215,the marcus king band,opie,2015,blues
53221,the reverend peyton's big damn band,pot roast and kisses,2015,blues
53222,gov't mule,simple man,2015,blues
53223,the wood brothers,raindrop,2015,blues
53229,wolfmother,baroness,2016,blues
53230,kongos,the world would run better,2016,blues
53232,radio moscow,250 miles/brain cycles,2016,blues
53233,black pistol fire,wake the riot,2016,blues
53238,the detroit cobras,shout bamalama,2016,blues
53240,joe bonamassa,distant lonesome train,2016,blues
53242,charlie parr,hobo,2016,blues
53243,the kills,black tar,2016,blues
53248,jeff beck,shame,2016,blues
53256,wendell b,where were you last night,2016,blues
53257,white denim,there's a brain in my head,2016,blues
53260,joe bonamassa,"some other day, some other time",2016,blues
53261,rival sons,fade out,2016,blues
53264,beth hart,jazz man,2016,blues
53266,muddy magnolias,why don't you stay?,2016,blues
53270,thee oh sees,gelatinous cube,2016,blues
53271,muddy magnolias,it ain't easy,2016,blues
53279,thee oh sees,ticklish warrior,2016,blues
53281,the spencer davis group,short change,2016,blues
53283,janis joplin,careless love,2016,blues
53287,anders osborne,move back to mississippi,2016,blues
53292,white denim,just dropped in (to see what condition my condition is in),2016,blues
53294,bob weir,gonesville,2016,blues
53295,eric clapton,got to get better in a little while (with j. j. cale),2016,blues
53304,parker millsap,hands up,2016,blues
53306,snowy white,how was it for you,2016,blues
53308,gary hoey,boxcar blues,2016,blues
53316,phish,axilla i,2016,blues
53318,jeff beck,right now,2016,blues
53322,dave edmunds,king of love,2016,blues
53327,wolfmother,the simple life,2016,blues
53331,jamie n commons,low life,2016,blues
53335,lukas nelson and promise of the real,(forget about) georgia,2016,blues
53338,thee oh sees,dead man's gun,2016,blues
53347,the heavy,miss california,2016,blues
53355,jeff beck,shrine,2016,blues
53358,jeff beck,the revolution will be televised,2016,blues
53361,bob weir,lay my lily down,2016,blues
53362,rival sons,black coffee,2016,blues
53366,anders osborne,lafayette,2016,blues
53367,the marcus king band,devil’s land,2016,blues
53370,rival sons,tied up,2016,blues
53376,the bones of j.r. jones,hammers and nails,2016,blues
53379,tedeschi trucks band,in every heart,2016,blues
53380,avail hollywood,twenty five and up,2016,blues
53383,little hurricane,haunted heart,2016,blues
53384,rival sons,hollow bones pt. 1,2016,blues
53388,the marcus king band,guitar in my hands,2016,blues
53390,rival sons,thundering voices,2016,blues
53396,the marcus king band,radio soldier,2016,blues
53404,kongos,take it from me,2016,blues
53405,the kills,doing it to death,2016,blues
53409,tedeschi trucks band,anyhow,2016,blues
53410,leon bridges,mississippi kisses,2016,blues
53411,dorothy,gun in my hand,2016,blues
53414,the arcs,lake superior,2016,blues
53415,leon bridges,here in my arms,2016,blues
53416,dorothy,wicked ones,2016,blues
53418,leon bridges,there she goes,2016,blues
53424,dorothy,medicine man,2016,blues
53426,dorothy,whiskey fever,2016,blues
53433,reignwolf,hardcore,2016,blues
53435,parker millsap,hades pleads,2016,blues
53436,leon bridges,outta line,2016,blues
53440,phish,waiting all night,2016,blues
53442,dorothy,raise hell,2016,blues
53445,deap vally,royal jelly,2016,blues
53449,anderson east,learning,2016,blues
53453,eric clapton,layla (with j. j. cale),2016,blues
53466,black pistol fire,hard luck,2016,blues
53470,allen toussaint,american tune,2016,blues
53471,tedeschi trucks band,right on time,2016,blues
53473,robert randolph & the family band,got soul,2016,blues
53475,dr. john,the bare necessities,2016,blues
53476,seth walker,call my name,2016,blues
53481,the record company,feels so good,2016,blues
53484,left lane cruiser,the pusher,2016,blues
53494,joe bonamassa,what i've known for a very long time,2016,blues
53495,jamie n commons,not gonna break me,2016,blues
53496,joe bonamassa,going down,2016,blues
53506,black mountain,space to bakersfield,2016,blues
53508,jamie n commons,glory,2016,blues
53509,tedeschi trucks band,keep on growing,2016,blues
53510,sir charles jones,i'm going down slow,2016,blues
53515,benjamin booker,right on you,2017,blues
53525,the black angels,life song,2017,blues
53527,goodbye june,good side,2017,blues
53528,the black angels,estimate,2017,blues
53530,black pistol fire,hearts of habit,2017,blues
53532,death from above 1979,all i c is u & me,2017,blues
53541,black pistol fire,fever breaks,2017,blues
53544,albert castiglia,hoodoo on me,2017,blues
53546,thee oh sees,keys to the castle,2017,blues
53548,gov't mule,pressure under fire,2017,blues
53550,lukas nelson and promise of the real,if i started over,2017,blues
53554,samantha fish,hello stranger,2017,blues
53558,all them witches,internet,2017,blues
53564,tinariwen,hayati,2017,blues
53565,the delta saints,sun god,2017,blues
53572,hanni el khatib,paralyzed,2017,blues
53575,lukas nelson and promise of the real,breath of my baby,2017,blues
53576,robert plant,carry fire,2017,blues
53578,death from above 1979,outrage! is now,2017,blues
53582,samantha fish,chills & fever,2017,blues
53583,the allman brothers band,ain't wasting time no more (live),2017,blues
53586,larkin poe,look away,2017,blues
53593,gov't mule,burning point,2017,blues
53594,the black crowes,wyoming and me,2017,blues
53596,shovels & rope,death or glory,2017,blues
53603,benjamin booker,overtime,2017,blues
53605,the delta saints,young and crazy,2017,blues
53610,fantastic negrito,about a bird,2017,blues
53614,death from above 1979,holy books,2017,blues
53615,the delta saints,are you,2017,blues
53618,ron gallo,poor traits of the artist,2017,blues
53620,savoy brown,why did you hoodoo me,2017,blues
53626,ronnie earl,southside stomp,2017,blues
53628,tedeschi trucks band,i pity the fool,2017,blues
53629,j. roddy walston & the business,blade of truth,2017,blues
53633,band of rascals,holler,2017,blues
53634,shovels & rope,the air that i breathe,2017,blues
53635,gina sicilia,they never pay me,2017,blues
53636,the stooges,till the end of the night,2017,blues
53637,robin trower,if you believe in me,2017,blues
53638,the black angels,medicine,2017,blues
53639,j. roddy walston & the business,bad habits,2017,blues
53640,death from above 1979,statues,2017,blues
53643,black pistol fire,eastside racket,2017,blues
53644,alice cooper,paranormal,2017,blues
53645,shovels & rope,epic,2017,blues
53646,samantha fish,american dream,2017,blues
53647,jd mcpherson,desperate love,2017,blues
53648,krokus,rockin' in the free world,2017,blues
53653,black pistol fire,coattails,2017,blues
53655,big yayo,cowgirl (feat. j wonn & t baby),2017,blues
53657,gregg allman,going going gone,2017,blues
53659,radio moscow,new beginning,2017,blues
53660,black pistol fire,speak of the devil,2017,blues
53668,lukas nelson and promise of the real,set me down on a cloud,2017,blues
53669,goodbye june,man of the moment,2017,blues
53670,vintage trouble,knock me out,2017,blues
53673,queens of the stone age,un-reborn again,2017,blues
53676,larkin poe,john the revelator,2017,blues
53677,the black angels,currency,2017,blues
53681,dan auerbach,livin' in sin,2017,blues
53682,all them witches,am i going up?,2017,blues
53684,the record company,baby i'm broken,2017,blues
53693,death from above 1979,nomad,2017,blues
53695,queens of the stone age,feet don't fail me,2017,blues
53699,royal blood,i only lie when i love you,2017,blues
53705,death from above 1979,freeze me,2017,blues
53708,cage the elephant,whole wide world,2017,blues
53715,greta van fleet,black smoke rising,2017,blues
53723,queens of the stone age,fortress,2017,blues
53731,jonny lang,make it move,2017,blues
53733,dan auerbach,stand by my girl,2017,blues
53734,royal blood,hole in your heart,2017,blues
53740,coco montoya,before the bullets fly,2017,blues
53744,the black angels,comanche moon,2017,blues
53749,ron gallo,temporary slave,2017,blues
53750,ron gallo,kill the medicine man,2017,blues
53751,gov't mule,traveling tune,2017,blues
53754,the black angels,i'd kill for her,2017,blues
53755,gov't mule,"sarah, surrender",2017,blues
53759,all them witches,3-5-7,2017,blues
53761,sonny rhodes,ballad of serenity,2017,blues
53763,ron gallo,please yourself,2017,blues
53765,gov't mule,stone cold rage,2017,blues
53766,all them witches,bulls,2017,blues
53768,lukas nelson and promise of the real,high times,2017,blues
53770,the black angels,grab as much (as you can),2017,blues
53772,tinariwen,tiwàyyen,2017,blues
53773,ty segall,black magick,2017,blues
53777,tedeschi trucks band,"within you, without you",2017,blues
53779,tedeschi trucks band,don’t drift away,2017,blues
53781,tedeschi trucks band,crying over you,2017,blues
53783,larkin poe,black betty,2017,blues
53786,black lips,crystal night,2017,blues
53791,the magpie salute,time will tell,2017,blues
53796,the black angels,half believing,2017,blues
53799,jd mcpherson,on the lips,2017,blues
53800,nina simone,stars (live at montreux),2017,blues
53801,black joe lewis & the honeybears,ptp,2017,blues
53802,thee oh sees,overthrown,2018,blues
53803,buddy guy,you did the crime,2018,blues
53804,the wood brothers,one drop of truth,2018,blues
53805,black rebel motorcycle club,echo,2018,blues
53806,ty segall,body behavior,2018,blues
53808,reignwolf,wanna don't wanna,2018,blues
53813,joanne shaw taylor,break my heart anyway,2018,blues
53814,dorothy,black tar & nicotine,2018,blues
53815,ty segall,alta,2018,blues
53816,welshly arms,locked,2018,blues
53822,the wood brothers,sky high,2018,blues
53825,dorothy,philadelphia,2018,blues
53826,the record company,night games,2018,blues
53827,goodbye june,get happy,2018,blues
53829,the cold stares,under his command,2018,blues
53832,blues traveler,when you fall down,2018,blues
53834,the record company,roll bones,2018,blues
53835,anderson east,surrender,2018,blues
53837,dorothy,on my knees,2018,blues
53838,anderson east,somebody pick up my pieces,2018,blues
53841,the wood brothers,this is it,2018,blues
53842,janiva magness,down below,2018,blues
53843,jack white,everything you've ever learned,2018,blues
53847,all them witches,fishbelly 86 onions,2018,blues
53852,buddy guy,blue no more,2018,blues
53853,danielle nicole,cry no more,2018,blues
53855,anderson east,without you,2018,blues
53856,anthony gomes,come down,2018,blues
53857,joe bonamassa,love is a gamble,2018,blues
53861,the blue stones,lay,2018,blues
53862,dorothy,28 days in the valley,2018,blues
53866,dorothy,white butterfly,2018,blues
53870,welshly arms,down to the river,2018,blues
53873,the california honeydrops,hold it down,2018,blues
53875,dorothy,ain’t our time to die,2018,blues
53876,phish,miss you (live),2018,blues
53877,"albert hammond, jr.",strangers,2018,blues
53878,blackbird hill,to & fros,2018,blues
53880,lj echols,how low can you go,2018,blues
53882,all them witches,rob's dream,2018,blues
53883,avail hollywood,sinking in quick sand,2018,blues
53884,elvin bishop,(your love keeps lifting me) higher and higher,2018,blues
53885,buddy guy,guilty as charged,2018,blues
53888,larkin poe,fly like an eagle,2018,blues
53892,blues saraceno,wicked gonna come,2018,blues
53893,chris smither,she said she said,2018,blues
53895,ty segall,despoiler of cadaver,2018,blues
53896,walter wolfman washington,lost mind,2018,blues
53899,blues saraceno,kicking and screaming,2018,blues
53900,cedric burnside,ain't gonna take no mess,2018,blues
53902,all them witches,hjtc,2018,blues
53904,bernard allison,crusin for a bluesin,2018,blues
53907,welshly arms,hammer,2018,blues
53908,the record company,coming home,2018,blues
53909,black rebel motorcycle club,king of bones,2018,blues
53910,galactic,hold on to let go,2018,blues
53912,blues saraceno,the dark horse always wins,2018,blues
53913,janiva magness,what i could do,2018,blues
53919,ted nugent,"cocked, locked & ready to rock",2018,blues
53921,welshly arms,love of the game,2018,blues
53924,the record company,i'm changing,2018,blues
53925,gina sicilia,man in the sky,2018,blues
53926,the dictators,stay with me,2018,blues
53928,all them witches,1st vs. 2nd,2018,blues
53930,brant bjork,chocolatize,2018,blues
53931,black rebel motorcycle club,haunt,2018,blues
53934,tucka,tipsy,2018,blues
53936,white denim,good news,2018,blues
53938,ndidi o,rise up,2018,blues
53940,blues saraceno,evil got a hold on me,2018,blues
53942,blues saraceno,the devil never sleeps,2018,blues
53946,john fogerty,the holy grail,2018,blues
53947,ty segall,isolation,2018,blues
53950,the marcus king band,side door,2018,blues
53956,joe bonamassa,evil mama,2018,blues
53957,buddy guy,cognac,2018,blues
53958,the blue stones,rolling with the punches,2018,blues
53960,beth hart,damn your eyes,2018,blues
53961,anderson east,king for a day,2018,blues
53965,the marcus king band,how long,2018,blues
53966,anderson east,if you keep leaving me,2018,blues
53967,black joe lewis & the honeybears,face in the scene,2018,blues
53976,the record company,i’m getting better (and i’m feeling it right now),2018,blues
53977,the spaniels,"goodnite sweetheart, goodnite",2018,blues
53978,ella fitzgerald,glad to be unhappy,2018,blues
53979,thee oh sees,c,2018,blues
53984,frankie lymon & the teenagers,who put the bomp (in the bomp bomp bomp),2018,blues
53985,goodbye june,live in the now,2018,blues
53988,"albert hammond, jr.",rocky's late night,2018,blues
53989,the cold stares,sleeping with lions,2018,blues
53990,rival sons,do your worst,2018,blues
53991,greta van fleet,the new day,2018,blues
53992,greta van fleet,rolling in the deep,2018,blues
53995,greta van fleet,watching over,2018,blues
53996,greta van fleet,anthem,2018,blues
54001,des rocs,let me live / let me die,2018,blues
54009,greta van fleet,brave new world,2018,blues
54011,the blue stones,black holes (solid ground),2018,blues
54019,"albert hammond, jr.",far away truths,2018,blues
54022,welshly arms,sanctuary,2018,blues
54025,des rocs,used to the darkness,2018,blues
54027,ty segall,my lady's on fire,2018,blues
54030,jamie n commons,walls,2018,blues
54031,the record company,the movie song,2018,blues
54035,the wood brothers,seasick emotions,2018,blues
54041,mike zito,i wouldn't treat a dog (the way you treat me),2018,blues
54045,danielle nicole,save me,2018,blues
54046,joe bonamassa,self-inflicted wounds,2018,blues
54051,joe louis walker,"it's you, baby",2018,blues
54054,joe bonamassa,stronger now in broken places,2018,blues
54055,eric gales,whatcha gon' do,2018,blues
54061,parker millsap,fine line,2018,blues
54073,des rocs,the past has passed away,2018,blues
54076,curtis salgado,i want my dog to live longer (the greatest wish),2018,blues
54077,anderson east,house is a building,2018,blues
54080,dorothy,who do you love,2018,blues
54082,jimi hendrix,$20 fine,2018,blues
54083,deap vally,bring it on,2018,blues
54084,joe bonamassa,the ghost of macon jones,2018,blues
54087,the wood brothers,can't look away,2018,blues
54088,beth hart,why don't you do right,2018,blues
54093,ella fitzgerald,you won't be satisfied (until you break my heart),2018,blues
54095,phish,we are come to outlive our brains,2018,blues
54096,fantastic negrito,bullshit anthem,2018,blues
54098,thee oh sees,sentient oona,2018,blues
54099,joe bonamassa,molly o',2018,blues
54102,kongos,tomorrow,2019,blues
54105,jack white,jack white on 'sunday driver',2019,blues
54108,the coasters,sweet georgia brown,2019,blues
54114,shovels & rope,the wire,2019,blues
54117,little hurricane,one night at a time,2019,blues
54119,the heavy,fire,2019,blues
54120,rival sons,look away,2019,blues
54128,shovels & rope,i'm comin' out,2019,blues
54130,delbert mcclinton,let's get down like we used to,2019,blues
54132,thee oh sees,heartworm,2019,blues
54133,reignwolf,keeper,2019,blues
54134,ty segall,taste,2019,blues
54135,robert randolph & the family band,have mercy,2019,blues
54141,ty segall,the arms,2019,blues
54143,blues saraceno,devils got you beat,2019,blues
54146,delbert mcclinton,if i hock my guitar (feat. self-made men),2019,blues
54149,ty segall,radio,2019,blues
54153,southern avenue,keep on,2019,blues
54160,keb' mo',oklahoma,2019,blues
54161,ty segall,i worship the dog,2019,blues
54162,j.j. cale,stay around,2019,blues
54163,j.j. cale,chasing you,2019,blues
54166,jamie n commons,won't let go,2019,blues
54171,kongos,something new,2019,blues
54176,tyler bryant & the shakedown,on to the next,2019,blues
54179,black mountain,horns arising,2019,blues
54185,white denim,shanalala,2019,blues
54186,rival sons,imperial joy,2019,blues
54187,kenny wayne shepherd,long time running,2019,blues
54190,justin townes earle,ain’t got no money,2019,blues
54193,thee oh sees,poisoned stones,2019,blues
54202,eagles of death metal,high voltage / it's a long way to the top (if you wanna rock 'n' roll),2019,blues
54206,anderson east,"hold on, i'm comin'",2019,blues
54208,the magpie salute,in here,2019,blues
54211,tedeschi trucks band,hard case,2019,blues
54213,welshly arms,learn to let go,2019,blues
54215,reignwolf,over & over,2019,blues
54216,cage the elephant,what i'm becoming,2019,blues
54217,cage the elephant,the war is over,2019,blues
54219,the raconteurs,don't bother me,2019,blues
54220,des rocs,dead ringer,2019,blues
54222,reignwolf,black and red,2019,blues
54227,des rocs,outta my mind,2019,blues
54228,gary clark jr.,gotta get into something,2019,blues
54230,the raconteurs,what's yours is mine,2019,blues
54232,blues saraceno,the river,2019,blues
54234,keb' mo',this is my home,2019,blues
54237,gary clark jr.,pearl cadillac,2019,blues
54238,cage the elephant,skin and bones,2019,blues
54241,the black keys,breaking down,2019,blues
54242,the black keys,sit around and miss you,2019,blues
54246,leon bridges,that was yesterday,2019,blues
54252,deep purple,black night (single version),2019,blues
54257,thee oh sees,scutum & scorpius,2019,blues
54258,gary clark jr.,don't wait til tomorrow,2019,blues
54259,tedeschi trucks band,walk through this life,2019,blues
54262,thee oh sees,snickersnee,2019,blues
54264,thee oh sees,the experimenter,2019,blues
54265,shovels & rope,c'mon utah!,2019,blues
54267,north mississippi allstars,what you gonna do?,2019,blues
54268,thee oh sees,gholü,2019,blues
54270,gary clark jr.,got to get up,2019,blues
54271,thee oh sees,fu xi,2019,blues
54275,thee oh sees,together tomorrow,2019,blues
54276,the heavy,burn bright,2019,blues
54277,tedeschi trucks band,shame,2019,blues
54278,ty segall,whatever,2019,blues
54279,thee oh sees,psy-ops dispatch,2019,blues
54280,santana,blue skies,2019,blues
54281,gary clark jr.,the governor,2019,blues
54282,the heavy,heavy for you,2019,blues
54286,kongos,i forgot to,2019,blues
54288,tedeschi trucks band,"signs, high times",2019,blues
54289,jamie n commons,heartbreak,2019,blues
54294,ty segall,i sing them,2019,blues
54295,rival sons,feral roots,2019,blues
54297,black pistol fire,pick your poison,2019,blues
54299,thee oh sees,the daily heavy,2019,blues
54304,gene ammons,it's the talk of the town,1950,jazz
54305,gene ammons,you go to my head,1950,jazz
54307,bud powell,yesterdays,1950,jazz
54311,tony bennett,stranger in paradise,1950,jazz
54313,dean martin,zing-a zing-a zing boom,1950,jazz
54315,dean martin,be honest with me,1950,jazz
54319,dean martin,three wishes,1950,jazz
54321,dean martin,just for fun,1950,jazz
54324,dean martin,absence makes the heart grow fonder (for somebody else),1950,jazz
54329,dean martin,"vieni su (say you love me, too)",1950,jazz
54330,dean martin,the money song,1950,jazz
54332,dean martin,i don't care if the sun don't shine,1950,jazz
54336,erroll garner,i don't know why (i just do),1950,jazz
54340,george shearing,i'll remember april,1950,jazz
54342,doris day,here in my arms,1950,jazz
54344,vic damone,an affair to remember,1950,jazz
54345,george shearing,conception,1950,jazz
54346,george shearing,september in the rain,1950,jazz
54347,george shearing,pick yourself up,1950,jazz
54348,doris day,oh me! oh my! oh you!,1950,jazz
54349,doris day,i know that you know,1950,jazz
54351,dean martin,muskrat ramble,1950,jazz
54352,dean martin,that certain party,1950,jazz
54356,dizzy gillespie,"love me, pretty baby",1951,jazz
54357,gerry mulligan,mulligan's too,1951,jazz
54359,dean martin,i ran all the way home,1951,jazz
54361,doris day,christmas story,1951,jazz
54362,doris day,you're getting to be a habit with me,1951,jazz
54365,bing crosby,santa claus is comin' to town,1951,jazz
54366,dean martin,sailors' polka,1951,jazz
54369,ray noble,love is the sweetest thing,1951,jazz
54370,stan kenton,yesterdays,1951,jazz
54380,dean martin,solitaire,1951,jazz
54382,doris day,moonlight bay,1951,jazz
54384,dean martin,if,1951,jazz
54385,thelonious monk,monk's mood,1951,jazz
54389,the andrews sisters,winter wonderland,1951,jazz
54392,dizzy gillespie,school days,1951,jazz
54393,dean martin,i'll always love you (day after day),1951,jazz
54394,duke ellington,solitude,1951,jazz
54395,dean martin,i'm in love with you,1951,jazz
54397,dean martin,rock-a-bye your baby with a dixie melody,1951,jazz
54400,doris day,love ya,1951,jazz
54401,doris day,till we meet again,1951,jazz
54405,ahmad jamal,something to remember you by,1951,jazz
54408,benny carter,but not for me,1951,jazz
54409,dean martin,"wham! bam! thank you, ma'am!",1951,jazz
54413,dean martin,beside you,1951,jazz
54416,miles davis,indian summer,1951,jazz
54417,doris day,april in paris,1952,jazz
54418,gerry mulligan quartet,love me or leave me,1952,jazz
54419,dean martin,second chance,1952,jazz
54421,oscar peterson,what's new,1952,jazz
54425,noro morales,silencio,1952,jazz
54433,dean martin,bet-i-cha,1952,jazz
54436,oscar peterson,east of the sun (and west of the moon),1952,jazz
54437,thelonious monk,ask me now,1952,jazz
54445,tony bennett,cold cold heart,1952,jazz
54447,dean martin,kiss,1952,jazz
54449,oscar peterson,you go to my head,1952,jazz
54450,dean martin,oh marie,1952,jazz
54451,oscar peterson,in a mellow tone,1952,jazz
54452,dean martin,i'm yours,1952,jazz
54455,oscar peterson,prelude to a kiss,1952,jazz
54457,oscar peterson,how high the moon,1952,jazz
54458,tony bennett,i wanna be loved,1952,jazz
54459,dean martin,until,1952,jazz
54461,count basie,why not,1952,jazz
54462,dean martin,all i have to give you is my love,1952,jazz
54463,count basie,bunny,1952,jazz
54464,dean martin,won't you surrender,1952,jazz
54470,dean martin,hominy grits,1952,jazz
54473,dean martin,blue smoke (kohu-auwahi),1952,jazz
54476,dean martin,i know a dream when i see one,1952,jazz
54478,count basie,sure thing,1952,jazz
54479,tony bennett,the boulevard of broken dreams,1952,jazz
54480,dean martin,as you are,1952,jazz
54484,tony scott,it's you or no one,1953,jazz
54490,dizzy gillespie,swing low...sweet cadillac,1953,jazz
54491,buck clayton,jayhawk,1953,jazz
54492,tony bennett,winter wonderland,1953,jazz
54493,doris day,the christmas waltz,1953,jazz
54499,gerry mulligan,the nearness of you,1953,jazz
54501,oscar peterson,i was doing all right,1953,jazz
54503,oscar peterson,i've got you under my skin,1953,jazz
54505,sonny rollins,i know,1953,jazz
54508,erroll garner,lullaby of birdland,1953,jazz
54509,marian mcpartland,love is here to stay,1953,jazz
54510,charlie parker,autumn in new york,1953,jazz
54515,george shearing,so rare,1953,jazz
54518,charlie parker,night and day,1953,jazz
54519,george shearing,lullaby of birdland,1953,jazz
54520,mary lou williams,twilight,1953,jazz
54521,sonny rollins,no moe,1953,jazz
54522,oscar peterson,night and day,1953,jazz
54523,count basie,blues go away!,1953,jazz
54524,george shearing,sweet and lovely,1953,jazz
54527,chet baker,love me or leave me,1953,jazz
54528,stan getz,crazy rhythm,1953,jazz
54529,marian mcpartland,yesterdays,1953,jazz
54531,doris day,if you were the only girl,1953,jazz
54532,doris day,i'll forget you,1953,jazz
54538,thelonious monk,let's call this,1954,jazz
54539,chet baker,my future just passed,1954,jazz
54540,chet baker,it's you or no one,1954,jazz
54542,louis armstrong,loveless love,1954,jazz
54543,judy garland,swanee,1954,jazz
54544,judy garland,it's a new world,1954,jazz
54545,roy haynes,hagnes,1954,jazz
54546,oscar peterson,surrey with the fringe on top,1954,jazz
54547,oscar peterson,this can't be love,1954,jazz
54548,duke ellington,prelude to a kiss,1954,jazz
54551,doris day,make it soon,1954,jazz
54554,duke ellington,things ain't what they used to be,1954,jazz
54562,doris day,soft as the starlight,1954,jazz
54564,doris day,anyone can fall in love,1954,jazz
54566,judy garland,here's what i'm here for,1954,jazz
54568,sarah vaughan,you hit the spot,1954,jazz
54569,louis armstrong,the memphis blues (or mister crump),1954,jazz
54571,oscar peterson,time on my hands,1954,jazz
54572,oscar peterson,bill,1954,jazz
54573,dean martin,one more time,1954,jazz
54575,dean martin,i never had a chance,1954,jazz
54577,doris day,with a song in my heart,1954,jazz
54579,sarah vaughan,prelude to a kiss,1954,jazz
54583,louis armstrong,long gone (from the bowlin' green),1954,jazz
54585,paul bley,topsy,1954,jazz
54586,paul bley,my heart,1954,jazz
54587,margaret whiting,it might as well be spring,1954,jazz
54588,rosemary clooney,bad news,1954,jazz
54591,chet baker,goodbye,1954,jazz
54596,dean martin,you're the right one,1954,jazz
54597,rosemary clooney,snow,1954,jazz
54598,louis armstrong,aunt hagar's blues,1954,jazz
54600,dean martin,if i could sing like bing,1954,jazz
54602,judy garland,the man that got away,1954,jazz
54605,dean martin,money burns a hole in my pocket,1954,jazz
54608,sarah vaughan,i'm glad there is you,1954,jazz
54613,thelonious monk,reflections,1954,jazz
54614,chet baker,there will never be another you,1954,jazz
54615,dean martin,with my eyes wide open i'm dreaming,1954,jazz
54616,dean martin,the christmas blues,1954,jazz
54618,dean martin,carolina in the morning,1954,jazz
54623,dean martin,there's my lover,1954,jazz
54624,dean martin,"long, long ago",1954,jazz
54626,bing crosby,white christmas,1954,jazz
54627,doris day,hold me in your arms,1954,jazz
54629,ben webster,poutin',1954,jazz
54630,sarah vaughan,jim,1954,jazz
54632,sarah vaughan,embraceable you,1954,jazz
54633,dean martin,under the bridges of paris,1954,jazz
54637,sarah vaughan,lullaby of birdland,1954,jazz
54638,nat king cole,pretend,1954,jazz
54641,sarah vaughan,september song,1954,jazz
54642,thelonious monk,smoke gets in your eyes,1954,jazz
54643,nat king cole trio,a portrait of jennie,1954,jazz
54645,nat king cole trio,what'll i do?,1954,jazz
54646,nat king cole trio,lost april,1954,jazz
54649,bing crosby,snow,1954,jazz
54650,dizzy gillespie,contraste,1954,jazz
54651,bing crosby,count your blessings instead of sheep,1954,jazz
54653,dizzy gillespie,jungla,1954,jazz
54656,peggy lee,"love, you didn't do right by me",1954,jazz
54657,doris day,"ready, willing and able",1954,jazz
54658,dean martin,don't you remember?,1954,jazz
54659,dean martin,'til i find you,1954,jazz
54661,dean martin,that's all i want from you,1954,jazz
54662,dean martin,i feel a song comin' on,1954,jazz
54665,dean martin,that's what i like,1954,jazz
54666,dean martin,"love me, love me",1954,jazz
54667,doris day,darn that dream,1954,jazz
54669,dean martin,carolina moon,1954,jazz
54672,judy garland,lose that long face,1954,jazz
54673,rosemary clooney,mandy,1954,jazz
54674,dave brubeck,out of nowhere,1954,jazz
54675,sonny rollins,moving out,1954,jazz
54677,dean martin,i want you,1954,jazz
54681,dean martin,if i should love again,1954,jazz
54687,margaret whiting,a tree in the meadow,1954,jazz
54688,rosemary clooney,count your blessings instead of sheep,1954,jazz
54690,chet baker,what'll i do,1954,jazz
54695,dean martin,moments like this,1954,jazz
54700,erroll garner,september song,1955,jazz
54701,louis armstrong,all of me,1955,jazz
54705,doris day,it all depends on you,1955,jazz
54706,tony bennett,i can't believe that you're in love with me,1955,jazz
54709,june christy,this time the dreams on me,1955,jazz
54710,tony bennett,i fall in love too easily,1955,jazz
54711,doris day,mean to me,1955,jazz
54713,judy garland,after you've gone,1955,jazz
54715,eartha kitt,do you remember,1955,jazz
54718,anita o'day,fine and dandy,1955,jazz
54722,sarah vaughan,sometimes i'm happy,1955,jazz
54724,tony bennett,give me the simple life,1955,jazz
54725,louis armstrong,(what did i do to be so) black and blue,1955,jazz
54727,helen merrill,i'm afraid the masquerade is over,1955,jazz
54728,helen merrill,beautiful love,1955,jazz
54730,peggy lee,sing a rainbow,1955,jazz
54736,sarah vaughan,soon,1955,jazz
54737,the dave brubeck quartet,someday my prince will come,1955,jazz
54738,louis armstrong,ramona,1955,jazz
54739,louis armstrong,sweet savannah sue,1955,jazz
54741,louis armstrong,blue turning grey over you,1955,jazz
54742,eartha kitt,the day that the circus left town,1955,jazz
54745,cal tjader,my one and only love,1955,jazz
54746,donald byrd,doug's blues,1955,jazz
54749,sammy davis jr.,birth of the blues,1955,jazz
54764,miles davis,bye bye blackbird,1955,jazz
54767,miles davis,there's no you,1955,jazz
54769,stan getz,without a song,1955,jazz
54770,dizzy gillespie,hot house,1955,jazz
54771,carmen mcrae,you took advantage of me,1955,jazz
